aqid,GFMS_TotalArea_km,GFMS_%Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration
342246,0.0,0.0,0.0,0.0,3
342247,0.0,0.0,0.0,0.0,3
342248,0.0,0.0,0.0,0.0,3
342249,0.0,0.0,0.0,0.0,3
342251,0.0,0.0,0.0,0.0,3
342252,0.0,0.0,0.0,0.0,3
342253,0.0,0.0,0.0,0.0,3
342254,0.0,0.0,0.0,0.0,3
342255,0.0,0.0,0.0,0.0,3
342256,0.0,0.0,0.0,0.0,3
342257,0.0,0.0,0.0,0.0,3
342258,0.0,0.0,0.0,0.0,3
342259,0.0,0.0,0.0,0.0,3
342260,0.0,0.0,0.0,0.0,3
342270,0.0,0.0,0.0,0.0,3
342281,0.0,0.0,0.0,0.0,3
342282,0.0,0.0,0.0,0.0,3
342283,0.0,0.0,0.0,0.0,3
342284,0.0,0.0,0.0,0.0,3
342285,0.0,0.0,0.0,0.0,3
342286,0.0,0.0,0.0,0.0,3
342287,0.0,0.0,0.0,0.0,3
342288,0.0,0.0,0.0,0.0,3
342289,0.0,0.0,0.0,0.0,3
342291,0.0,0.0,0.0,0.0,3
342292,0.0,0.0,0.0,0.0,3
342293,0.0,0.0,0.0,0.0,3
342294,0.0,0.0,0.0,0.0,3
342295,0.0,0.0,0.0,0.0,3
342296,0.0,0.0,0.0,0.0,3
342297,0.0,0.0,0.0,0.0,3
342298,0.0,0.0,0.0,0.0,3
342299,0.0,0.0,0.0,0.0,3
342301,0.0,0.0,0.0,0.0,3
342302,0.0,0.0,0.0,0.0,3
342303,0.0,0.0,0.0,0.0,3
342304,0.0,0.0,0.0,0.0,3
342305,0.0,0.0,0.0,0.0,3
342306,0.0,0.0,0.0,0.0,3
342307,0.0,0.0,0.0,0.0,3
342308,0.0,0.0,0.0,0.0,3
342309,0.0,0.0,0.0,0.0,3
342411,0.0,0.0,0.0,0.0,3
342412,0.0,0.0,0.0,0.0,3
342413,0.0,0.0,0.0,0.0,3
342414,0.0,0.0,0.0,0.0,3
342415,0.0,0.0,0.0,0.0,3
342416,0.0,0.0,0.0,0.0,3
342417,0.0,0.0,0.0,0.0,3
342418,0.0,0.0,0.0,0.0,3
342419,0.0,0.0,0.0,0.0,3
342421,0.0,0.0,0.0,0.0,3
342422,0.0,0.0,0.0,0.0,3
342423,0.0,0.0,0.0,0.0,3
342424,0.0,0.0,0.0,0.0,3
342425,0.0,0.0,0.0,0.0,3
342426,0.0,0.0,0.0,0.0,3
342427,0.0,0.0,0.0,0.0,3
342428,0.0,0.0,0.0,0.0,3
342429,0.0,0.0,0.0,0.0,3
342431,0.0,0.0,0.0,0.0,3
342432,0.0,0.0,0.0,0.0,3
342433,0.0,0.0,0.0,0.0,3
342434,0.0,0.0,0.0,0.0,3
342435,0.0,0.0,0.0,0.0,3
342436,0.0,0.0,0.0,0.0,3
342437,0.0,0.0,0.0,0.0,3
342438,0.0,0.0,0.0,0.0,3
342439,0.0,0.0,0.0,0.0,3
342441,0.0,0.0,0.0,0.0,3
342442,0.0,0.0,0.0,0.0,3
342443,0.0,0.0,0.0,0.0,3
342444,0.0,0.0,0.0,0.0,3
342445,0.0,0.0,0.0,0.0,3
342446,0.0,0.0,0.0,0.0,3
342447,0.0,0.0,0.0,0.0,3
342448,0.0,0.0,0.0,0.0,3
342449,0.0,0.0,0.0,0.0,3
342451,0.0,0.0,0.0,0.0,3
342452,0.0,0.0,0.0,0.0,3
342453,0.0,0.0,0.0,0.0,3
342454,0.0,0.0,0.0,0.0,3
342455,0.0,0.0,0.0,0.0,3
342456,0.0,0.0,0.0,0.0,3
342457,0.0,0.0,0.0,0.0,3
342458,0.0,0.0,0.0,0.0,3
342459,0.0,0.0,0.0,0.0,3
342461,0.0,0.0,0.0,0.0,3
342462,0.0,0.0,0.0,0.0,3
342463,0.0,0.0,0.0,0.0,3
342464,0.0,0.0,0.0,0.0,3
342465,0.0,0.0,0.0,0.0,3
342466,0.0,0.0,0.0,0.0,3
342467,0.0,0.0,0.0,0.0,3
342468,0.0,0.0,0.0,0.0,3
342469,0.0,0.0,0.0,0.0,3
342470,0.0,0.0,0.0,0.0,3
342481,0.0,0.0,0.0,0.0,3
342482,0.0,0.0,0.0,0.0,3
342483,0.0,0.0,0.0,0.0,3
342484,0.0,0.0,0.0,0.0,3
342485,0.0,0.0,0.0,0.0,3
342486,0.0,0.0,0.0,0.0,3
342487,0.0,0.0,0.0,0.0,3
342488,0.0,0.0,0.0,0.0,3
342489,0.0,0.0,0.0,0.0,3
342491,0.0,0.0,0.0,0.0,3
342492,0.0,0.0,0.0,0.0,3
342493,0.0,0.0,0.0,0.0,3
342494,0.0,0.0,0.0,0.0,3
342495,0.0,0.0,0.0,0.0,3
342496,0.0,0.0,0.0,0.0,3
342497,0.0,0.0,0.0,0.0,3
342498,0.0,0.0,0.0,0.0,3
342499,0.0,0.0,0.0,0.0,3
342511,0.0,0.0,0.0,0.0,3
342512,0.0,0.0,0.0,0.0,3
342513,0.0,0.0,0.0,0.0,3
342514,0.0,0.0,0.0,0.0,3
342515,0.0,0.0,0.0,0.0,3
342516,0.0,0.0,0.0,0.0,3
342517,0.0,0.0,0.0,0.0,3
342518,0.0,0.0,0.0,0.0,3
342519,0.0,0.0,0.0,0.0,3
342520,0.0,0.0,0.0,0.0,3
342530,0.0,0.0,0.0,0.0,3
342541,0.0,0.0,0.0,0.0,3
342542,0.0,0.0,0.0,0.0,3
342543,0.0,0.0,0.0,0.0,3
342544,0.0,0.0,0.0,0.0,3
342545,0.0,0.0,0.0,0.0,3
342546,0.0,0.0,0.0,0.0,3
342547,0.0,0.0,0.0,0.0,3
342548,0.0,0.0,0.0,0.0,3
342549,0.0,0.0,0.0,0.0,3
342550,0.0,0.0,0.0,0.0,3
342560,0.0,0.0,0.0,0.0,3
342570,0.0,0.0,0.0,0.0,3
342580,0.0,0.0,0.0,0.0,3
342590,0.0,0.0,0.0,0.0,3
342610,0.0,0.0,0.0,0.0,3
342621,0.0,0.0,0.0,0.0,3
342622,0.0,0.0,0.0,0.0,3
342623,0.0,0.0,0.0,0.0,3
342624,0.0,0.0,0.0,0.0,3
342625,0.0,0.0,0.0,0.0,3
342626,0.0,0.0,0.0,0.0,3
342627,0.0,0.0,0.0,0.0,3
342628,0.0,0.0,0.0,0.0,3
342629,0.0,0.0,0.0,0.0,3
342631,0.0,0.0,0.0,0.0,3
342632,0.0,0.0,0.0,0.0,3
342633,0.0,0.0,0.0,0.0,3
342634,0.0,0.0,0.0,0.0,3
342635,0.0,0.0,0.0,0.0,3
342636,0.0,0.0,0.0,0.0,3
342637,0.0,0.0,0.0,0.0,3
342638,0.0,0.0,0.0,0.0,3
342639,0.0,0.0,0.0,0.0,3
342640,0.0,0.0,0.0,0.0,3
342650,0.0,0.0,0.0,0.0,3
342661,0.0,0.0,0.0,0.0,3
342662,0.0,0.0,0.0,0.0,3
342663,0.0,0.0,0.0,0.0,3
342664,0.0,0.0,0.0,0.0,3
342665,0.0,0.0,0.0,0.0,3
342666,0.0,0.0,0.0,0.0,3
342667,0.0,0.0,0.0,0.0,3
342668,0.0,0.0,0.0,0.0,3
342669,0.0,0.0,0.0,0.0,3
342670,0.0,0.0,0.0,0.0,3
342680,0.0,0.0,0.0,0.0,3
342690,0.0,0.0,0.0,0.0,3
342710,0.0,0.0,0.0,0.0,3
342720,0.0,0.0,0.0,0.0,3
342730,0.0,0.0,0.0,0.0,3
342740,0.0,0.0,0.0,0.0,3
342750,0.0,0.0,0.0,0.0,3
342761,0.0,0.0,0.0,0.0,3
342762,0.0,0.0,0.0,0.0,3
342763,0.0,0.0,0.0,0.0,3
342764,0.0,0.0,0.0,0.0,3
342765,0.0,0.0,0.0,0.0,3
342766,0.0,0.0,0.0,0.0,3
342767,0.0,0.0,0.0,0.0,3
342768,0.0,0.0,0.0,0.0,3
342769,0.0,0.0,0.0,0.0,3
342770,0.0,0.0,0.0,0.0,3
342780,0.0,0.0,0.0,0.0,3
342790,0.0,0.0,0.0,0.0,3
342810,0.0,0.0,0.0,0.0,3
342820,0.0,0.0,0.0,0.0,3
342830,0.0,0.0,0.0,0.0,3
342840,0.0,0.0,0.0,0.0,3
342850,0.0,0.0,0.0,0.0,3
342861,0.0,0.0,0.0,0.0,3
342862,0.0,0.0,0.0,0.0,3
342863,0.0,0.0,0.0,0.0,3
342864,0.0,0.0,0.0,0.0,3
342865,0.0,0.0,0.0,0.0,3
342866,0.0,0.0,0.0,0.0,3
342867,0.0,0.0,0.0,0.0,3
342868,0.0,0.0,0.0,0.0,3
342869,0.0,0.0,0.0,0.0,3
342870,0.0,0.0,0.0,0.0,3
342880,0.0,0.0,0.0,0.0,3
342891,0.0,0.0,0.0,0.0,3
342892,0.0,0.0,0.0,0.0,3
342893,0.0,0.0,0.0,0.0,3
342894,0.0,0.0,0.0,0.0,3
342895,0.0,0.0,0.0,0.0,3
342896,0.0,0.0,0.0,0.0,3
342897,0.0,0.0,0.0,0.0,3
342898,0.0,0.0,0.0,0.0,3
342899,0.0,0.0,0.0,0.0,3
342910,0.0,0.0,0.0,0.0,3
342920,0.0,0.0,0.0,0.0,3
342931,0.0,0.0,0.0,0.0,3
342932,0.0,0.0,0.0,0.0,3
342933,0.0,0.0,0.0,0.0,3
342934,0.0,0.0,0.0,0.0,3
342935,0.0,0.0,0.0,0.0,3
342936,0.0,0.0,0.0,0.0,3
342937,0.0,0.0,0.0,0.0,3
342938,0.0,0.0,0.0,0.0,3
342939,0.0,0.0,0.0,0.0,3
342940,0.0,0.0,0.0,0.0,3
342950,0.0,0.0,0.0,0.0,3
342961,0.0,0.0,0.0,0.0,3
342962,0.0,0.0,0.0,0.0,3
342963,0.0,0.0,0.0,0.0,3
342964,0.0,0.0,0.0,0.0,3
342965,0.0,0.0,0.0,0.0,3
342966,0.0,0.0,0.0,0.0,3
342967,0.0,0.0,0.0,0.0,3
342968,0.0,0.0,0.0,0.0,3
342969,0.0,0.0,0.0,0.0,3
342970,0.0,0.0,0.0,0.0,3
342980,0.0,0.0,0.0,0.0,3
342991,0.0,0.0,0.0,0.0,3
342992,0.0,0.0,0.0,0.0,3
342993,0.0,0.0,0.0,0.0,3
342994,0.0,0.0,0.0,0.0,3
342995,0.0,0.0,0.0,0.0,3
342996,0.0,0.0,0.0,0.0,3
342997,0.0,0.0,0.0,0.0,3
342998,0.0,0.0,0.0,0.0,3
342999,0.0,0.0,0.0,0.0,3
343000,0.0,0.0,0.0,0.0,3
351101,0.0,0.0,0.0,0.0,3
351102,0.0,0.0,0.0,0.0,3
351103,0.0,0.0,0.0,0.0,3
351104,0.0,0.0,0.0,0.0,3
351105,0.0,0.0,0.0,0.0,3
351106,0.0,0.0,0.0,0.0,3
351107,0.0,0.0,0.0,0.0,3
351108,0.0,0.0,0.0,0.0,3
351109,0.0,0.0,0.0,0.0,3
351211,0.0,0.0,0.0,0.0,3
351212,0.0,0.0,0.0,0.0,3
351213,0.0,0.0,0.0,0.0,3
351214,0.0,0.0,0.0,0.0,3
351215,0.0,0.0,0.0,0.0,3
351216,0.0,0.0,0.0,0.0,3
351217,0.0,0.0,0.0,0.0,3
351218,0.0,0.0,0.0,0.0,3
351219,0.0,0.0,0.0,0.0,3
351221,0.0,0.0,0.0,0.0,3
351222,0.0,0.0,0.0,0.0,3
351223,0.0,0.0,0.0,0.0,3
351224,0.0,0.0,0.0,0.0,3
351225,0.0,0.0,0.0,0.0,3
351226,0.0,0.0,0.0,0.0,3
351227,0.0,0.0,0.0,0.0,3
351228,0.0,0.0,0.0,0.0,3
351229,0.0,0.0,0.0,0.0,3
351230,0.0,0.0,0.0,0.0,3
351241,0.0,0.0,0.0,0.0,3
351242,0.0,0.0,0.0,0.0,3
351243,0.0,0.0,0.0,0.0,3
351244,0.0,0.0,0.0,0.0,3
351245,0.0,0.0,0.0,0.0,3
351246,0.0,0.0,0.0,0.0,3
351247,0.0,0.0,0.0,0.0,3
351248,0.0,0.0,0.0,0.0,3
351249,0.0,0.0,0.0,0.0,3
351250,0.0,0.0,0.0,0.0,3
351260,0.0,0.0,0.0,0.0,3
351270,0.0,0.0,0.0,0.0,3
351280,0.0,0.0,0.0,0.0,3
351290,0.0,0.0,0.0,0.0,3
351310,0.0,0.0,0.0,0.0,3
351320,0.0,0.0,0.0,0.0,3
351330,0.0,0.0,0.0,0.0,3
351340,0.0,0.0,0.0,0.0,3
351350,0.0,0.0,0.0,0.0,3
351361,0.0,0.0,0.0,0.0,3
351362,0.0,0.0,0.0,0.0,3
351363,0.0,0.0,0.0,0.0,3
351364,0.0,0.0,0.0,0.0,3
351365,0.0,0.0,0.0,0.0,3
351366,0.0,0.0,0.0,0.0,3
351367,0.0,0.0,0.0,0.0,3
351368,0.0,0.0,0.0,0.0,3
351369,0.0,0.0,0.0,0.0,3
351370,0.0,0.0,0.0,0.0,3
351380,0.0,0.0,0.0,0.0,3
351390,0.0,0.0,0.0,0.0,3
351411,0.0,0.0,0.0,0.0,3
351412,0.0,0.0,0.0,0.0,3
351413,0.0,0.0,0.0,0.0,3
351414,0.0,0.0,0.0,0.0,3
351415,0.0,0.0,0.0,0.0,3
351416,0.0,0.0,0.0,0.0,3
351417,0.0,0.0,0.0,0.0,3
351418,0.0,0.0,0.0,0.0,3
351419,0.0,0.0,0.0,0.0,3
351421,0.0,0.0,0.0,0.0,3
351422,0.0,0.0,0.0,0.0,3
351423,0.0,0.0,0.0,0.0,3
351424,0.0,0.0,0.0,0.0,3
351425,0.0,0.0,0.0,0.0,3
351426,0.0,0.0,0.0,0.0,3
351427,0.0,0.0,0.0,0.0,3
351428,0.0,0.0,0.0,0.0,3
351429,0.0,0.0,0.0,0.0,3
351430,0.0,0.0,0.0,0.0,3
351440,0.0,0.0,0.0,0.0,3
351451,0.0,0.0,0.0,0.0,3
351452,0.0,0.0,0.0,0.0,3
351453,0.0,0.0,0.0,0.0,3
351454,0.0,0.0,0.0,0.0,3
351455,0.0,0.0,0.0,0.0,3
351456,0.0,0.0,0.0,0.0,3
351457,0.0,0.0,0.0,0.0,3
351458,0.0,0.0,0.0,0.0,3
351459,0.0,0.0,0.0,0.0,3
351461,0.0,0.0,0.0,0.0,3
351462,0.0,0.0,0.0,0.0,3
351463,0.0,0.0,0.0,0.0,3
351464,0.0,0.0,0.0,0.0,3
351465,0.0,0.0,0.0,0.0,3
351466,0.0,0.0,0.0,0.0,3
351467,0.0,0.0,0.0,0.0,3
351468,0.0,0.0,0.0,0.0,3
351469,0.0,0.0,0.0,0.0,3
351470,0.0,0.0,0.0,0.0,3
351480,0.0,0.0,0.0,0.0,3
351491,0.0,0.0,0.0,0.0,3
351492,0.0,0.0,0.0,0.0,3
351493,0.0,0.0,0.0,0.0,3
351494,0.0,0.0,0.0,0.0,3
351495,0.0,0.0,0.0,0.0,3
351496,0.0,0.0,0.0,0.0,3
351497,0.0,0.0,0.0,0.0,3
351498,0.0,0.0,0.0,0.0,3
351499,0.0,0.0,0.0,0.0,3
351500,0.0,0.0,0.0,0.0,3
351601,0.0,0.0,0.0,0.0,3
351602,0.0,0.0,0.0,0.0,3
351603,0.0,0.0,0.0,0.0,3
351604,0.0,0.0,0.0,0.0,3
351605,0.0,0.0,0.0,0.0,3
351606,0.0,0.0,0.0,0.0,3
351607,0.0,0.0,0.0,0.0,3
351608,0.0,0.0,0.0,0.0,3
351609,0.0,0.0,0.0,0.0,3
351700,0.0,0.0,0.0,0.0,3
351701,0.0,0.0,0.0,0.0,3
351702,0.0,0.0,0.0,0.0,3
351703,0.0,0.0,0.0,0.0,3
351704,0.0,0.0,0.0,0.0,3
351705,0.0,0.0,0.0,0.0,3
351706,0.0,0.0,0.0,0.0,3
351707,0.0,0.0,0.0,0.0,3
351708,0.0,0.0,0.0,0.0,3
351709,0.0,0.0,0.0,0.0,3
351810,0.0,0.0,0.0,0.0,3
351821,0.0,0.0,0.0,0.0,3
351822,0.0,0.0,0.0,0.0,3
351823,0.0,0.0,0.0,0.0,3
351824,0.0,0.0,0.0,0.0,3
351825,0.0,0.0,0.0,0.0,3
351826,0.0,0.0,0.0,0.0,3
351827,0.0,0.0,0.0,0.0,3
351828,0.0,0.0,0.0,0.0,3
351829,0.0,0.0,0.0,0.0,3
351830,0.0,0.0,0.0,0.0,3
351841,0.0,0.0,0.0,0.0,3
351842,0.0,0.0,0.0,0.0,3
351843,0.0,0.0,0.0,0.0,3
351844,0.0,0.0,0.0,0.0,3
351845,0.0,0.0,0.0,0.0,3
351846,0.0,0.0,0.0,0.0,3
351847,0.0,0.0,0.0,0.0,3
351848,0.0,0.0,0.0,0.0,3
351849,0.0,0.0,0.0,0.0,3
351851,0.0,0.0,0.0,0.0,3
351852,0.0,0.0,0.0,0.0,3
351853,0.0,0.0,0.0,0.0,3
351854,0.0,0.0,0.0,0.0,3
351855,0.0,0.0,0.0,0.0,3
351856,0.0,0.0,0.0,0.0,3
351857,0.0,0.0,0.0,0.0,3
351858,0.0,0.0,0.0,0.0,3
351859,0.0,0.0,0.0,0.0,3
351861,0.0,0.0,0.0,0.0,3
351862,0.0,0.0,0.0,0.0,3
351863,0.0,0.0,0.0,0.0,3
351864,0.0,0.0,0.0,0.0,3
351865,0.0,0.0,0.0,0.0,3
351866,0.0,0.0,0.0,0.0,3
351867,0.0,0.0,0.0,0.0,3
351868,0.0,0.0,0.0,0.0,3
351869,0.0,0.0,0.0,0.0,3
351870,0.0,0.0,0.0,0.0,3
351881,0.0,0.0,0.0,0.0,3
351882,0.0,0.0,0.0,0.0,3
351883,0.0,0.0,0.0,0.0,3
351884,0.0,0.0,0.0,0.0,3
351885,0.0,0.0,0.0,0.0,3
351886,0.0,0.0,0.0,0.0,3
351887,0.0,0.0,0.0,0.0,3
351888,0.0,0.0,0.0,0.0,3
351889,0.0,0.0,0.0,0.0,3
351891,0.0,0.0,0.0,0.0,3
351892,0.0,0.0,0.0,0.0,3
351893,0.0,0.0,0.0,0.0,3
351894,0.0,0.0,0.0,0.0,3
351895,0.0,0.0,0.0,0.0,3
351896,0.0,0.0,0.0,0.0,3
351897,0.0,0.0,0.0,0.0,3
351898,0.0,0.0,0.0,0.0,3
351899,0.0,0.0,0.0,0.0,3
351900,0.0,0.0,0.0,0.0,3
351910,0.0,0.0,0.0,0.0,3
351920,0.0,0.0,0.0,0.0,3
351930,0.0,0.0,0.0,0.0,3
351940,0.0,0.0,0.0,0.0,3
351950,0.0,0.0,0.0,0.0,3
351960,0.0,0.0,0.0,0.0,3
351970,0.0,0.0,0.0,0.0,3
351980,0.0,0.0,0.0,0.0,3
351990,0.0,0.0,0.0,0.0,3
352001,0.0,0.0,0.0,0.0,3
352002,0.0,0.0,0.0,0.0,3
352003,0.0,0.0,0.0,0.0,3
352004,0.0,0.0,0.0,0.0,3
352005,0.0,0.0,0.0,0.0,3
352006,0.0,0.0,0.0,0.0,3
352007,0.0,0.0,0.0,0.0,3
352008,0.0,0.0,0.0,0.0,3
353011,0.0,0.0,0.0,0.0,3
353012,0.0,0.0,0.0,0.0,3
353013,0.0,0.0,0.0,0.0,3
353020,0.0,0.0,0.0,0.0,3
354110,0.0,0.0,0.0,0.0,3
354121,0.0,0.0,0.0,0.0,3
354122,0.0,0.0,0.0,0.0,3
354123,0.0,0.0,0.0,0.0,3
354124,0.0,0.0,0.0,0.0,3
354125,0.0,0.0,0.0,0.0,3
354126,0.0,0.0,0.0,0.0,3
354127,0.0,0.0,0.0,0.0,3
354128,0.0,0.0,0.0,0.0,3
354129,0.0,0.0,0.0,0.0,3
354130,0.0,0.0,0.0,0.0,3
354141,0.0,0.0,0.0,0.0,3
354142,0.0,0.0,0.0,0.0,3
354143,0.0,0.0,0.0,0.0,3
354144,0.0,0.0,0.0,0.0,3
354145,0.0,0.0,0.0,0.0,3
354146,0.0,0.0,0.0,0.0,3
354147,0.0,0.0,0.0,0.0,3
354148,0.0,0.0,0.0,0.0,3
354149,0.0,0.0,0.0,0.0,3
354150,0.0,0.0,0.0,0.0,3
354161,0.0,0.0,0.0,0.0,3
354162,0.0,0.0,0.0,0.0,3
354163,0.0,0.0,0.0,0.0,3
354164,0.0,0.0,0.0,0.0,3
354165,0.0,0.0,0.0,0.0,3
354166,0.0,0.0,0.0,0.0,3
354167,0.0,0.0,0.0,0.0,3
354168,0.0,0.0,0.0,0.0,3
354169,0.0,0.0,0.0,0.0,3
354171,0.0,0.0,0.0,0.0,3
354172,0.0,0.0,0.0,0.0,3
354173,0.0,0.0,0.0,0.0,3
354174,0.0,0.0,0.0,0.0,3
354175,0.0,0.0,0.0,0.0,3
354176,0.0,0.0,0.0,0.0,3
354177,0.0,0.0,0.0,0.0,3
354178,0.0,0.0,0.0,0.0,3
354179,0.0,0.0,0.0,0.0,3
354180,0.0,0.0,0.0,0.0,3
354191,0.0,0.0,0.0,0.0,3
354192,0.0,0.0,0.0,0.0,3
354193,0.0,0.0,0.0,0.0,3
354194,0.0,0.0,0.0,0.0,3
354195,0.0,0.0,0.0,0.0,3
354196,0.0,0.0,0.0,0.0,3
354197,0.0,0.0,0.0,0.0,3
354198,0.0,0.0,0.0,0.0,3
354210,0.0,0.0,0.0,0.0,3
354220,0.0,0.0,0.0,0.0,3
354230,0.0,0.0,0.0,0.0,3
354241,0.0,0.0,0.0,0.0,3
354242,0.0,0.0,0.0,0.0,3
354243,0.0,0.0,0.0,0.0,3
354244,0.0,0.0,0.0,0.0,3
354245,0.0,0.0,0.0,0.0,3
354246,0.0,0.0,0.0,0.0,3
354247,0.0,0.0,0.0,0.0,3
354248,0.0,0.0,0.0,0.0,3
354249,0.0,0.0,0.0,0.0,3
354250,0.0,0.0,0.0,0.0,3
354260,0.0,0.0,0.0,0.0,3
354270,0.0,0.0,0.0,0.0,3
354280,0.0,0.0,0.0,0.0,3
354290,0.0,0.0,0.0,0.0,3
354300,0.0,0.0,0.0,0.0,3
354410,0.0,0.0,0.0,0.0,3
354420,0.0,0.0,0.0,0.0,3
354431,0.0,0.0,0.0,0.0,3
354432,0.0,0.0,0.0,0.0,3
354433,0.0,0.0,0.0,0.0,3
354434,0.0,0.0,0.0,0.0,3
354435,0.0,0.0,0.0,0.0,3
354436,0.0,0.0,0.0,0.0,3
354437,0.0,0.0,0.0,0.0,3
354438,0.0,0.0,0.0,0.0,3
354439,0.0,0.0,0.0,0.0,3
354440,0.0,0.0,0.0,0.0,3
354450,0.0,0.0,0.0,0.0,3
354460,0.0,0.0,0.0,0.0,3
354470,0.0,0.0,0.0,0.0,3
354480,0.0,0.0,0.0,0.0,3
354491,0.0,0.0,0.0,0.0,3
354492,0.0,0.0,0.0,0.0,3
354493,0.0,0.0,0.0,0.0,3
354494,0.0,0.0,0.0,0.0,3
354495,0.0,0.0,0.0,0.0,3
354496,0.0,0.0,0.0,0.0,3
354497,0.0,0.0,0.0,0.0,3
354498,0.0,0.0,0.0,0.0,3
354499,0.0,0.0,0.0,0.0,3
354501,0.0,0.0,0.0,0.0,3
354502,0.0,0.0,0.0,0.0,3
354503,0.0,0.0,0.0,0.0,3
354504,0.0,0.0,0.0,0.0,3
354505,0.0,0.0,0.0,0.0,3
354506,0.0,0.0,0.0,0.0,3
354507,0.0,0.0,0.0,0.0,3
354508,0.0,0.0,0.0,0.0,3
355000,0.0,0.0,0.0,0.0,3
356011,0.0,0.0,0.0,0.0,3
356012,0.0,0.0,0.0,0.0,3
356013,0.0,0.0,0.0,0.0,3
356014,0.0,0.0,0.0,0.0,3
356015,0.0,0.0,0.0,0.0,3
356016,0.0,0.0,0.0,0.0,3
356017,0.0,0.0,0.0,0.0,3
356018,0.0,0.0,0.0,0.0,3
356021,0.0,0.0,0.0,0.0,3
356022,0.0,0.0,0.0,0.0,3
356023,0.0,0.0,0.0,0.0,3
356024,0.0,0.0,0.0,0.0,3
356025,0.0,0.0,0.0,0.0,3
356026,0.0,0.0,0.0,0.0,3
356027,0.0,0.0,0.0,0.0,3
356028,0.0,0.0,0.0,0.0,3
356029,0.0,0.0,0.0,0.0,3
356030,0.0,0.0,0.0,0.0,3
361010,0.0,0.0,0.0,0.0,3
361011,0.0,0.0,0.0,0.0,3
361012,0.0,0.0,0.0,0.0,3
361013,0.0,0.0,0.0,0.0,3
361014,0.0,0.0,0.0,0.0,3
361016,0.0,0.0,0.0,0.0,3
361017,0.0,0.0,0.0,0.0,3
361018,0.0,0.0,0.0,0.0,3
361019,0.0,0.0,0.0,0.0,3
361020,0.0,0.0,0.0,0.0,3
361021,0.0,0.0,0.0,0.0,3
361022,0.0,0.0,0.0,0.0,3
361023,0.0,0.0,0.0,0.0,3
361024,0.0,0.0,0.0,0.0,3
361025,0.0,0.0,0.0,0.0,3
361026,0.0,0.0,0.0,0.0,3
361027,0.0,0.0,0.0,0.0,3
361028,0.0,0.0,0.0,0.0,3
361029,0.0,0.0,0.0,0.0,3
361031,0.0,0.0,0.0,0.0,3
361032,0.0,0.0,0.0,0.0,3
361033,0.0,0.0,0.0,0.0,3
361034,0.0,0.0,0.0,0.0,3
361035,0.0,0.0,0.0,0.0,3
411001,2291.889604508042,7.643850401268253,1.1253310441970825,5.496503829956055,3
411002,0.0,0.0,0.0,0.0,3
411003,0.0,0.0,0.0,0.0,3
411004,0.0,0.0,0.0,0.0,3
411005,1250.7808255168575,10.001997755488329,0.9411433339118958,2.880936861038208,3
411006,2873.1456787265206,40.057615332359156,3.278242349624634,18.05974578857422,3
411007,2539.718820887058,50.66220884730033,1.2761292457580566,9.001632690429688,3
411008,654.043032991208,43.63652717404077,3.0332608222961426,5.98415470123291,3
411009,1982.7405788617466,27.494061640817712,2.691525459289551,15.254664421081543,3
412001,21509.51140633475,27.306463653204595,3.102656126022339,38.49980163574219,3
412002,555.7048534911446,35.46039748806689,0.00017615381511859596,0.00020408196724019945,3
412003,1091.9588817625536,32.89032776393233,0.11114106327295303,0.4209737479686737,3
412004,535.7812313405401,35.8874677042027,0.3960613012313843,0.887833833694458,3
412005,0.0,0.0,0.0,0.0,3
412006,0.0,0.0,0.0,0.0,3
412007,0.0,0.0,0.0,0.0,3
412008,0.0,0.0,0.0,0.0,3
413011,156.93442349076088,0.2040836377454083,6.124569335952401e-05,6.124569335952401e-05,3
413012,310.6564747069224,2.9360539983271727,0.20857194066047668,0.28716766834259033,3
413013,19014.368870241837,37.2756970899287,2.935336112976074,71.7764892578125,3
413014,5072.14902144118,50.06712787324682,11.611048698425293,105.35045623779297,3
413015,0.0,0.0,0.0,0.0,3
413016,467.35327080531613,2.936501579519015,2.66064190864563,2.822387218475342,3
413017,631.6232618471793,1.898739758943421,0.00018367054872214794,0.0002797285560518503,3
413018,0.0,0.0,0.0,0.0,3
413019,0.0,0.0,0.0,0.0,3
413020,158.62877420570186,60.61659286707345,0.0003675330081023276,0.0003675330081023276,3
413030,159.1060990120595,24.791531470802823,4.372849070932716e-05,4.372849070932716e-05,3
413040,322.658976957429,1.702844766506073,7.699009438510984e-05,8.906619768822566e-05,3
413051,0.0,0.0,0.0,0.0,3
413052,0.0,0.0,0.0,0.0,3
413053,0.0,0.0,0.0,0.0,3
413054,0.0,0.0,0.0,0.0,3
413055,0.0,0.0,0.0,0.0,3
413056,0.0,0.0,0.0,0.0,3
413057,324.496589100081,1.7444708246691139,6.663237581960857e-05,7.38307717256248e-05,3
413058,0.0,0.0,0.0,0.0,3
413059,0.0,0.0,0.0,0.0,3
413060,0.0,0.0,0.0,0.0,3
413070,0.0,0.0,0.0,0.0,3
413080,0.0,0.0,0.0,0.0,3
413090,0.0,0.0,0.0,0.0,3
414000,171.59629488265284,62.69457106000426,0.0017627108609303832,0.0017627108609303832,3
415000,2077.8579914554443,48.143743954522236,0.0005122714210301638,0.002682680729776621,3
421000,0.0,0.0,0.0,0.0,3
421010,0.0,0.0,0.0,0.0,3
