pfaf_id,ISO,Admin0,Admin1,rfr_score,cfr_score
151805,MAR,Morocco,Gharb - Chrarda - Béni Hssen,4.024356448,0
151806,MAR,Morocco,Meknès - Tafilalet,0.952863887,0
151807,MAR,Morocco,Taza - Al Hoceima - Taounate,4.038668271,0
151808,MAR,Morocco,Taza - Al Hoceima - Taounate,3.658159758,0
151809,MAR,Morocco,Fès - Boulemane,0.68652182,0
151900,MAR,Morocco,Tanger - Tétouan,2.705613957,2.272497776
153010,MAR,Morocco,Oriental,4.127568839,0.404054866
153021,MAR,Morocco,Oriental,1.625319694,1.083804304
153022,MAR,Morocco,Oriental,1.954951224,0
153023,MAR,Morocco,Oriental,0.894057498,0
153024,MAR,Morocco,Oriental,2.912406178,0
153025,MAR,Morocco,Oriental,3.760246029,0
153026,MAR,Morocco,Taza - Al Hoceima - Taounate,0.115732243,0
153027,MAR,Morocco,Taza - Al Hoceima - Taounate,4.113177104,0
153028,MAR,Morocco,Taza - Al Hoceima - Taounate,4.01869637,0
153029,MAR,Morocco,Fès - Boulemane,3.233424627,0
153031,MAR,Morocco,Oriental,4.147696631,4.006587089
153032,MAR,Morocco,Oriental,2.606880699,0
154212,MAR,Morocco,Guelmim - Es-Semara,4.018049915,0
154306,MAR,Morocco,Meknès - Tafilalet,4.054872597,0
154307,MAR,Morocco,Meknès - Tafilalet,4.08669887,0
154308,MAR,Morocco,Meknès - Tafilalet,3.542574923,0
154309,MAR,Morocco,Meknès - Tafilalet,3.454982954,0
154528,MAR,Morocco,Oriental,1.555774406,0
154529,MAR,Morocco,Oriental,0.269751131,0
154530,MAR,Morocco,Oriental,0.991602113,0
242704,LVA,Latvia,Kurzeme,3.937549203,0
242705,LVA,Latvia,Kurzeme,2.583626673,0
242706,LVA,Latvia,Kurzeme,1.210920421,0
242707,LVA,Latvia,Kurzeme,2.02970148,0
242708,LVA,Latvia,Zemgale,0.754485176,0
242709,LVA,Latvia,Riga,3.303233587,0
242801,LVA,Latvia,Riga,1.830690045,0
242802,LVA,Latvia,Latgale,0.867138956,0
242803,LVA,Latvia,Latgale,1.169713964,0
242910,LVA,Latvia,Riga,3.666222208,0
242920,LVA,Latvia,Vidzeme,1.553294806,0
242930,LVA,Latvia,Riga,1.986766585,0
242601,LTU,Lithuania,Taurages,1.264378982,0.062448707
242602,LTU,Lithuania,Marijampoles,1.468589783,0
242603,LTU,Lithuania,Kauno,1.090631463,0
242604,LTU,Lithuania,Kauno,2.216329854,0
242605,LTU,Lithuania,Kauno,1.801352958,0
242606,LTU,Lithuania,Vilniaus,1.616444444,0
242701,LTU,Lithuania,Klaipedos,0,0
242702,LTU,Lithuania,Klaipedos,0.636651722,0.151013856
242703,LTU,Lithuania,Klaipedos,0.51143381,1.814730174
127807,LSO,Lesotho,Mohale's Hoek,2.246626367,0
127808,LSO,Lesotho,Mokhotlong,1.442787019,0
127809,LSO,Lesotho,Thaba-Tseka,0.00344748,0
458001,LKA,Sri Lanka,Anuradhapura,4.012742772,0.543319937
458002,LKA,Sri Lanka,Jaffna,4.011793304,0
155860,LBY,Libya,Ghat,4.126514096,0
155940,LBY,Libya,Nalut,0.118720709,0
155950,LBY,Libya,Al Jabal al Gharbi,4.031223911,0
155960,LBY,Libya,Nalut,2.541690263,0
156001,LBY,Libya,Surt,3.079931175,0
156002,LBY,Libya,Al Jabal al Gharbi,2.307530554,3.073350597
156003,LBY,Libya,Misratah,1.950941941,2.097309878
156004,LBY,Libya,Al Jabal al Gharbi,0,0
156005,LBY,Libya,Al Jabal al Gharbi,4.094733527,0
156006,LBY,Libya,Surt,4.017734339,0
156007,LBY,Libya,Misratah,4.0963248,4.380755095
156040,LBY,Libya,Nalut,2.072305548,1.153590973
156050,LBY,Libya,Al Marqab,4.017302217,1.133590952
156060,LBY,Libya,Surt,3.91915393,4.014461159
156070,LBY,Libya,Surt,3.456622688,0
156080,LBY,Libya,Surt,3.144129852,0
156091,LBY,Libya,Surt,3.260620592,2.476314661
156092,LBY,Libya,Surt,0.388898241,0
156093,LBY,Libya,Al Wahat,4.036413667,1.125603481
156094,LBY,Libya,Benghazi,0,0
156095,LBY,Libya,Benghazi,3.338232625,0.434316964
157101,LBY,Libya,Ghat,0,0
157102,LBY,Libya,Ghat,0,0
157103,LBY,Libya,Wadi ash Shati',0,0
157104,LBY,Libya,Wadi ash Shati',2.0978311,0
157105,LBY,Libya,Wadi ash Shati',1.699769644,0
157106,LBY,Libya,Wadi ash Shati',0,0
157107,LBY,Libya,Nalut,2.208619987,0
157108,LBY,Libya,Wadi ash Shati',2.441857524,0
157109,LBY,Libya,Wadi ash Shati',0.048683166,0
157213,LBY,Libya,Murzuq,0,0
157220,LBY,Libya,Wadi al Hayat,1.262174428,0
157231,LBY,Libya,Wadi ash Shati',0,0
157232,LBY,Libya,Wadi ash Shati',0.163988287,0
157233,LBY,Libya,Wadi ash Shati',2.372532618,0
157234,LBY,Libya,Sabha,0.229373548,0
157235,LBY,Libya,Sabha,1.209072576,0
157236,LBY,Libya,Wadi al Hayat,4.011899273,0
157237,LBY,Libya,Murzuq,0,0
157238,LBY,Libya,Wadi al Hayat,0,0
157239,LBY,Libya,Murzuq,0,0
157240,LBY,Libya,Murzuq,0,0
157250,LBY,Libya,Murzuq,0,0
157260,LBY,Libya,Murzuq,0,0
157311,LBY,Libya,Murzuq,0,0
157312,LBY,Libya,Murzuq,0,0
157313,LBY,Libya,Murzuq,0,0
157314,LBY,Libya,Murzuq,0,0
157315,LBY,Libya,Murzuq,0,0
157316,LBY,Libya,Murzuq,0,0
157317,LBY,Libya,Murzuq,0,0
157319,LBY,Libya,Murzuq,0,0
157320,LBY,Libya,Murzuq,2.601091102,0
157330,LBY,Libya,Murzuq,0,0
157340,LBY,Libya,Al Jufrah,0,0
157350,LBY,Libya,Murzuq,0,0
157360,LBY,Libya,Murzuq,0,0
157370,LBY,Libya,Murzuq,0,0
157380,LBY,Libya,Murzuq,0,0
157390,LBY,Libya,Murzuq,0,0
157401,LBY,Libya,Wadi ash Shati',1.387927843,0
157402,LBY,Libya,Al Jufrah,1.227098104,0
157403,LBY,Libya,Sabha,0,0
157404,LBY,Libya,Al Jufrah,0,0
157405,LBY,Libya,Al Jufrah,0,0
157406,LBY,Libya,Al Jufrah,1.674269413,0
157407,LBY,Libya,Al Jufrah,0.737343545,0
157408,LBY,Libya,Al Jufrah,4.107983918,0
157510,LBY,Libya,Al Jufrah,4.009092942,0
157520,LBY,Libya,Al Jufrah,1.328802186,0
157530,LBY,Libya,Al Wahat,1.943832808,0
157540,LBY,Libya,Al Wahat,0,0
157550,LBY,Libya,Al Wahat,2.413615455,0
157560,LBY,Libya,Al Wahat,0,0
157570,LBY,Libya,Al Wahat,0,0
157580,LBY,Libya,Al Wahat,0,0
157590,LBY,Libya,Al Wahat,1.334308207,0
157610,LBY,Libya,Al Wahat,0,0
157620,LBY,Libya,Al Kufrah,0,0
157621,LBY,Libya,Al Wahat,0,0
157622,LBY,Libya,Al Kufrah,0,0
157623,LBY,Libya,Al Kufrah,0,0
157624,LBY,Libya,Al Kufrah,0,0
157625,LBY,Libya,Murzuq,4.066394591,0
157626,LBY,Libya,Murzuq,0,0
157627,LBY,Libya,Murzuq,0,0
157628,LBY,Libya,Murzuq,0,0
157629,LBY,Libya,Murzuq,2.051426435,0
157630,LBY,Libya,Al Wahat,2.581440953,0
157650,LBY,Libya,Al Kufrah,0,0
157660,LBY,Libya,Murzuq,2.033359912,0
157670,LBY,Libya,Murzuq,4.004326437,0
157720,LBY,Libya,Al Kufrah,0,0
157730,LBY,Libya,Al Kufrah,0,0
157740,LBY,Libya,Al Kufrah,0,0
157751,LBY,Libya,Al Butnan,0,0
157752,LBY,Libya,Al Wahat,0,0
157753,LBY,Libya,Al Butnan,0,0
157754,LBY,Libya,Al Kufrah,0,0
157755,LBY,Libya,Al Wahat,0,0
157756,LBY,Libya,Al Kufrah,0,0
157757,LBY,Libya,Al Kufrah,0,0
157758,LBY,Libya,Al Kufrah,0,0
157759,LBY,Libya,Al Kufrah,0,0
157760,LBY,Libya,Al Kufrah,0,0
157770,LBY,Libya,Al Kufrah,0,0
157780,LBY,Libya,Al Butnan,0,0
157790,LBY,Libya,Al Wahat,0,0
157801,LBY,Libya,Al Wahat,0.651797285,0
157802,LBY,Libya,Al Wahat,0,0
157803,LBY,Libya,Al Wahat,0,0
157804,LBY,Libya,Al Marj,0.030302926,0
157805,LBY,Libya,Al Jabal al Akhdar,0.182174071,0
157806,LBY,Libya,Darnah,0.073579197,0
157807,LBY,Libya,Darnah,1.379249623,0
157808,LBY,Libya,Al Butnan,0,0
157809,LBY,Libya,Al Butnan,1.992700395,0
158111,LBY,Libya,Al Butnan,0,0
158113,LBY,Libya,Al Kufrah,0,0
158114,LBY,Libya,Al Kufrah,0,0
158115,LBY,Libya,Al Kufrah,0,0
158116,LBY,Libya,Al Kufrah,0,0
158117,LBY,Libya,Al Kufrah,0,0
158118,LBY,Libya,Al Kufrah,0,0
158119,LBY,Libya,Al Kufrah,0,0
158120,LBY,Libya,Al Kufrah,0,0
158130,LBY,Libya,Al Kufrah,0,0
158141,LBY,Libya,Al Kufrah,0,0
158142,LBY,Libya,Al Kufrah,0,0
158143,LBY,Libya,Al Kufrah,0,0
158144,LBY,Libya,Al Kufrah,0,0
158145,LBY,Libya,Al Kufrah,0,0
158146,LBY,Libya,Al Kufrah,0,0
158147,LBY,Libya,Al Kufrah,0,0
158150,LBY,Libya,Al Kufrah,0,0
158631,LBY,Libya,Al Butnan,0,0
158632,LBY,Libya,Al Butnan,0,0
158633,LBY,Libya,Al Butnan,0,0
158634,LBY,Libya,Al Butnan,0,0
158635,LBY,Libya,Al Butnan,0,0
158636,LBY,Libya,Al Wahat,0,0
158637,LBY,Libya,Al Butnan,0,0
158638,LBY,Libya,Al Wahat,0,0
158640,LBY,Libya,Al Kufrah,0,0
158660,LBY,Libya,Al Butnan,0,0
158690,LBY,Libya,Al Butnan,4.001272861,0
161760,LBY,Libya,Al Kufrah,0,0
161780,LBY,Libya,Al Kufrah,1.085008054,0
145731,LBR,Liberia,Sinoe,4.105131517,1.014015289
145732,LBR,Liberia,Sinoe,4.057055444,0
145733,LBR,Liberia,River Cess,4.111096963,1.485255661
145734,LBR,Liberia,Nimba,3.563653996,0
145735,LBR,Liberia,GrandBassa,4.108495093,0.278407364
145736,LBR,Liberia,Nimba,4.029213741,0
145737,LBR,Liberia,GrandBassa,4.013225329,0
145738,LBR,Liberia,Margibi,4.019874097,0
145739,LBR,Liberia,Montserrado,4.297890997,0
145750,LBR,Liberia,Gbapolu,4.108778664,0
441020,LAO,Laos,Houaphan,4.041464078,3.640691446
442402,LAO,Laos,Attapu,4.076548068,0
442500,LAO,Laos,Champasak,4.019443564,0
442700,LAO,Laos,Khammouan,2.562438414,0
442720,LAO,Laos,Savannakhét,4.013647596,0
442730,LAO,Laos,Khammouan,3.80371542,0
442750,LAO,Laos,Bolikhamxai,3.985182214,0
442760,LAO,Laos,Bolikhamxai,4.2474993,0
442770,LAO,Laos,Bolikhamxai,4.007093528,0
442780,LAO,Laos,Vientiane,4.083756907,0
442791,LAO,Laos,Vientiane [prefecture],3.756903116,0
442795,LAO,Laos,Xaignabouri,4.102638707,0
442796,LAO,Laos,Louangphrabang,4.012038175,0
442797,LAO,Laos,Louangphrabang,4.13012152,0
442798,LAO,Laos,Louangphrabang,4.020499056,0
442799,LAO,Laos,Louangphrabang,4.036572197,0
442800,LAO,Laos,Phôngsali,4.056116441,0
442911,LAO,Laos,Oudômxai,4.024756368,0
442912,LAO,Laos,Louang Namtha,4.016144498,0
442915,LAO,Laos,Bokeo,4.035995711,0
442918,LAO,Laos,Louang Namtha,1.251005006,0
442931,LAO,Laos,Louang Namtha,1.711618078,0
295103,KWT,Kuwait,Al Jahrah,0.280346609,1.829637098
424000,KOR,South Korea,Gyeongsangbuk-do,0,0
424100,KOR,South Korea,Jeju,1.291942327,2.45108988
424102,KOR,South Korea,Gyeongsangbuk-do,1.093726737,0
424103,KOR,South Korea,Gyeongsangnam-do,1.989274873,2.435483331
424104,KOR,South Korea,Jeollanam-do,1.569303414,0
424105,KOR,South Korea,Jeollanam-do,2.520718546,2.147261366
424106,KOR,South Korea,Jeollanam-do,0.099244507,0
424107,KOR,South Korea,Jeollabuk-do,1.879363612,2.159536632
424108,KOR,South Korea,Chungcheongbuk-do,1.035471844,0
424109,KOR,South Korea,Chungcheongnam-do,1.065213948,2.07204142
424200,KOR,South Korea,Gangwon-do,0.562331192,0
424301,KOR,South Korea,Gyeonggi-do,0.811719243,0
442100,KHM,Cambodia,Kâmpóng Spœ,4.072497564,1.808037565
442201,KHM,Cambodia,Kâmpóng Chhnang,4.020526732,0
442202,KHM,Cambodia,Preah Vihéar,4.095361269,0
442203,KHM,Cambodia,Pouthisat,4.139352455,0
442204,KHM,Cambodia,Siemréab,4.181793615,0
442205,KHM,Cambodia,Siemréab,4.237144772,0
442206,KHM,Cambodia,Otdar Mean Chey,4.154510002,0
442207,KHM,Cambodia,Batdâmbâng,4.101909439,0
442208,KHM,Cambodia,Bântéay Méanchey,4.025322016,0
442209,KHM,Cambodia,Batdâmbâng,4.278408499,0
442300,KHM,Cambodia,Krâchéh,4.060249261,0
442401,KHM,Cambodia,Stœng Trêng,4.318972825,0
442403,KHM,Cambodia,Stœng Trêng,4.253086034,0
442405,KHM,Cambodia,Rôtânôkiri,4.000183576,0
442407,KHM,Cambodia,Môndól Kiri,3.370600292,0
443032,KHM,Cambodia,Kâmpôt,4.00466636,0.15924357
443033,KHM,Cambodia,Kâmpôt,4.029822319,4.000998381
443034,KHM,Cambodia,Kaôh Kong,4.16494539,4.000425671
443035,KHM,Cambodia,Kaôh Kong,4.392790638,4.025496292
443036,KHM,Cambodia,Kaôh Kong,4.061831089,0
461809,KGZ,Kyrgyzstan,Osh,4.0314887,0
462176,KGZ,Kyrgyzstan,Batken,4.033916688,0
462178,KGZ,Kyrgyzstan,Batken,3.792995121,0
462179,KGZ,Kyrgyzstan,Jalal-Abad,1.165553509,0
462180,KGZ,Kyrgyzstan,Osh,4.017272988,0
462191,KGZ,Kyrgyzstan,Jalal-Abad,4.008958799,0
462192,KGZ,Kyrgyzstan,Naryn,4.078595635,0
462193,KGZ,Kyrgyzstan,Jalal-Abad,4.01591108,0
462194,KGZ,Kyrgyzstan,Naryn,2.965395089,0
462195,KGZ,Kyrgyzstan,Naryn,3.011613285,0
462196,KGZ,Kyrgyzstan,Naryn,4.02380334,0
462197,KGZ,Kyrgyzstan,Naryn,4.337616772,0
462198,KGZ,Kyrgyzstan,Ysyk-Köl,4.041806617,0
462199,KGZ,Kyrgyzstan,Ysyk-Köl,4.031877818,0
462618,KGZ,Kyrgyzstan,Chüy,1.459825581,0
462619,KGZ,Kyrgyzstan,Chüy,4.016089212,0
462620,KGZ,Kyrgyzstan,Ysyk-Köl,4.272138792,0
462649,KGZ,Kyrgyzstan,Talas,4.018448996,0
114001,KEN,Kenya,Marsabit,3.129092186,0
114002,KEN,Kenya,Marsabit,4.000120553,0
114224,KEN,Kenya,Wajir,3.494354063,0
114227,KEN,Kenya,Mandera,3.400739599,0
114240,KEN,Kenya,Wajir,3.267148849,0
114250,KEN,Kenya,Garissa,4.051859888,0
114260,KEN,Kenya,Garissa,2.123443586,0
114270,KEN,Kenya,Isiolo,4.004482266,0
114281,KEN,Kenya,Isiolo,4.202351399,0
114282,KEN,Kenya,Isiolo,3.821053737,0
114283,KEN,Kenya,Isiolo,4.540515118,0
114284,KEN,Kenya,Marsabit,4.008459889,0
114285,KEN,Kenya,Isiolo,4.083468956,0
114286,KEN,Kenya,Samburu,3.769862349,0
114287,KEN,Kenya,Marsabit,4.05553484,0
114288,KEN,Kenya,Samburu,0.433299092,0
114289,KEN,Kenya,Samburu,2.350499491,0
114290,KEN,Kenya,Isiolo,1.454697408,0
114442,KEN,Kenya,Mandera,4.119044105,0
115205,KEN,Kenya,Narok,2.688643646,0
115208,KEN,Kenya,Kajiado,4.165452032,0
115209,KEN,Kenya,Kajiado,3.229137283,0
115300,KEN,Kenya,Baringo,4.176914355,0
115410,KEN,Kenya,Marsabit,0,0
115421,KEN,Kenya,Marsabit,4.435171848,0
115422,KEN,Kenya,Marsabit,4.525100317,0
115423,KEN,Kenya,Marsabit,4.966232746,0
115424,KEN,Kenya,Turkana,4.0011769,0
115425,KEN,Kenya,Turkana,4.776440424,0
115426,KEN,Kenya,Turkana,3.771902419,0
115427,KEN,Kenya,Turkana,4.134944561,0
115428,KEN,Kenya,Turkana,0.070578225,0
115429,KEN,Kenya,Turkana,1.054080705,0
115430,KEN,Kenya,Turkana,4.059794484,0
115451,KEN,Kenya,Marsabit,0,0
115505,KEN,Kenya,Turkana,4.013883922,0
115506,KEN,Kenya,Turkana,4.135555097,0
115507,KEN,Kenya,Turkana,4.229582247,0
115508,KEN,Kenya,Turkana,3.038625354,0
115509,KEN,Kenya,Turkana,4.164740964,0
115601,KEN,Kenya,Marsabit,0,0
117104,KEN,Kenya,Garissa,3.316705607,0
117106,KEN,Kenya,Garissa,3.630420154,0
117107,KEN,Kenya,Lamu,4.371391733,1.388609834
117108,KEN,Kenya,Garissa,3.5601761,0
117109,KEN,Kenya,Lamu,4.287860191,1.191895828
117201,KEN,Kenya,Lamu,4.375618141,0
117202,KEN,Kenya,Tana River,3.719580431,0
117203,KEN,Kenya,Tana River,4.026444102,0
117204,KEN,Kenya,Kitui,2.821141278,0
117205,KEN,Kenya,Tana River,4.090031084,0
117206,KEN,Kenya,Kitui,3.625193274,0
117207,KEN,Kenya,Tana River,4.052674257,0
117208,KEN,Kenya,Tana River,3.603509929,0
117209,KEN,Kenya,Tana River,2.518664527,0
117310,KEN,Kenya,Kilifi,4.188049495,4.00129474
117321,KEN,Kenya,Kilifi,3.213395452,0
117322,KEN,Kenya,Kilifi,3.450086595,0
117323,KEN,Kenya,Taita Taveta,4.031266048,0
117324,KEN,Kenya,Taita Taveta,0.646818318,0
117325,KEN,Kenya,Makueni,3.479467287,0
117326,KEN,Kenya,Kajiado,2.024827183,0
117327,KEN,Kenya,Makueni,4.020391185,0
117328,KEN,Kenya,Makueni,1.560423226,0
117329,KEN,Kenya,Machakos,1.195292836,0
117331,KEN,Kenya,Kilifi,4.294596692,0
117332,KEN,Kenya,Kilifi,4.003218774,0
117333,KEN,Kenya,Kilifi,4.262070059,0
117334,KEN,Kenya,Kwale,2.562998219,0
117335,KEN,Kenya,Kwale,3.215474581,0
117336,KEN,Kenya,Taita Taveta,3.694898849,0
117337,KEN,Kenya,Kwale,4.151545344,0.07008373
172972,KEN,Kenya,Uasin Gishu,3.17042827,0
281007,KAZ,Kazakhstan,Mangghystau,0.892923802,0
281008,KAZ,Kazakhstan,Mangghystau,0,0
281800,KAZ,Kazakhstan,Mangghystau,2.020001972,0
281900,KAZ,Kazakhstan,Mangghystau,0.303489851,0
281901,KAZ,Kazakhstan,Mangghystau,0.24135518,0
281902,KAZ,Kazakhstan,Mangghystau,0,0
281903,KAZ,Kazakhstan,Mangghystau,3.524661784,0
281904,KAZ,Kazakhstan,Mangghystau,0.676239632,0
281905,KAZ,Kazakhstan,Mangghystau,4.089130107,0
281906,KAZ,Kazakhstan,Mangghystau,4.005008563,0
281907,KAZ,Kazakhstan,Mangghystau,0.747584591,0
281908,KAZ,Kazakhstan,Mangghystau,2.806500322,0
281909,KAZ,Kazakhstan,Mangghystau,4.06027732,0
282010,KAZ,Kazakhstan,Mangghystau,0,0
282020,KAZ,Kazakhstan,Mangghystau,0.315079617,0
282070,KAZ,Kazakhstan,Mangghystau,0.74427914,0
282080,KAZ,Kazakhstan,Aqtöbe,0.633660967,0
282090,KAZ,Kazakhstan,Aqtöbe,1.309346248,0
282100,KAZ,Kazakhstan,Mangghystau,1.844257639,0
282200,KAZ,Kazakhstan,Mangghystau,2.771068195,0
282300,KAZ,Kazakhstan,Atyrau,3.192363263,0
282400,KAZ,Kazakhstan,Atyrau,0,0
282401,KAZ,Kazakhstan,Atyrau,4.128606219,0
282402,KAZ,Kazakhstan,Atyrau,2.345070346,0
282403,KAZ,Kazakhstan,Aqtöbe,1.475800801,0
282404,KAZ,Kazakhstan,Aqtöbe,2.325734063,0
282405,KAZ,Kazakhstan,Aqtöbe,2.223305801,0
282406,KAZ,Kazakhstan,Aqtöbe,0.958085201,0
282407,KAZ,Kazakhstan,Aqtöbe,1.523585954,0
282408,KAZ,Kazakhstan,Aqtöbe,2.679808564,0
282409,KAZ,Kazakhstan,Aqtöbe,1.288683856,0
282500,KAZ,Kazakhstan,Atyrau,2.753444072,0
282601,KAZ,Kazakhstan,Atyrau,2.135361741,0
282602,KAZ,Kazakhstan,Atyrau,3.537473652,0
282603,KAZ,Kazakhstan,Atyrau,1.922737482,0
282604,KAZ,Kazakhstan,West Kazakhstan,2.372271318,0
282605,KAZ,Kazakhstan,Atyrau,3.366710725,0
282606,KAZ,Kazakhstan,Aqtöbe,1.770170518,0
282607,KAZ,Kazakhstan,Aqtöbe,1.189674707,0
282608,KAZ,Kazakhstan,Aqtöbe,2.030131383,0
282609,KAZ,Kazakhstan,Aqtöbe,0.621988592,0
282700,KAZ,Kazakhstan,Atyrau,3.536748781,0
282810,KAZ,Kazakhstan,Atyrau,1.227455904,0
282811,KAZ,Kazakhstan,West Kazakhstan,4.009059533,0
282812,KAZ,Kazakhstan,West Kazakhstan,1.963542052,0
282813,KAZ,Kazakhstan,West Kazakhstan,4.023528784,0
282814,KAZ,Kazakhstan,West Kazakhstan,0.537898639,0
282815,KAZ,Kazakhstan,West Kazakhstan,3.500216429,0
282816,KAZ,Kazakhstan,West Kazakhstan,2.685041149,0
282818,KAZ,Kazakhstan,West Kazakhstan,2.476087193,0
282821,KAZ,Kazakhstan,West Kazakhstan,3.549735653,0
282822,KAZ,Kazakhstan,West Kazakhstan,0.563329045,0
282824,KAZ,Kazakhstan,West Kazakhstan,2.938323417,0
282826,KAZ,Kazakhstan,Aqtöbe,1.528090883,0
282828,KAZ,Kazakhstan,Aqtöbe,2.225170514,0
282829,KAZ,Kazakhstan,Aqtöbe,1.285963273,0
282860,KAZ,Kazakhstan,Aqtöbe,2.082396669,0
282900,KAZ,Kazakhstan,West Kazakhstan,1.164518355,0
282901,KAZ,Kazakhstan,Atyrau,0,0
282902,KAZ,Kazakhstan,Atyrau,2.476425187,0
282903,KAZ,Kazakhstan,West Kazakhstan,2.168881776,0
282904,KAZ,Kazakhstan,West Kazakhstan,3.136807999,0
282905,KAZ,Kazakhstan,West Kazakhstan,4.01083029,0
282906,KAZ,Kazakhstan,West Kazakhstan,2.214757846,0
282907,KAZ,Kazakhstan,West Kazakhstan,3.621238835,0
282908,KAZ,Kazakhstan,West Kazakhstan,1.839995671,0
282910,KAZ,Kazakhstan,Atyrau,4.054437504,0
282920,KAZ,Kazakhstan,Atyrau,4.002286883,0
282930,KAZ,Kazakhstan,Atyrau,3.639695501,0
282940,KAZ,Kazakhstan,Atyrau,4.039817683,0
282950,KAZ,Kazakhstan,Atyrau,0.033589092,0
312016,KAZ,Kazakhstan,Pavlodar,0.050089818,0
312030,KAZ,Kazakhstan,Pavlodar,0.392458098,0
312043,KAZ,Kazakhstan,Pavlodar,2.108679976,0
312600,KAZ,Kazakhstan,Qostanay,2.282549791,0
312681,KAZ,Kazakhstan,Qostanay,1.492877638,0
312682,KAZ,Kazakhstan,Qostanay,1.362250102,0
312683,KAZ,Kazakhstan,Qostanay,0.901199076,0
312684,KAZ,Kazakhstan,Qostanay,2.706915024,0
312685,KAZ,Kazakhstan,Qostanay,1.535725337,0
312686,KAZ,Kazakhstan,Qostanay,2.463747058,0
312687,KAZ,Kazakhstan,Qostanay,1.556238606,0
312688,KAZ,Kazakhstan,Qostanay,0.511257266,0
312689,KAZ,Kazakhstan,Qostanay,1.529178452,0
312695,KAZ,Kazakhstan,Qostanay,2.623326293,0
312696,KAZ,Kazakhstan,Qostanay,2.280720868,0
312697,KAZ,Kazakhstan,Qostanay,0.527632206,0
312698,KAZ,Kazakhstan,Qostanay,1.373350698,0
312699,KAZ,Kazakhstan,Qostanay,1.11418028,0
312700,KAZ,Kazakhstan,North Kazakhstan,1.619112134,0
312801,KAZ,Kazakhstan,Qaraghandy,1.197030622,0
312802,KAZ,Kazakhstan,Qaraghandy,3.227871371,0
312803,KAZ,Kazakhstan,Aqmola,0.400340344,0
312804,KAZ,Kazakhstan,Qaraghandy,0,0
312805,KAZ,Kazakhstan,Qaraghandy,2.131280562,0
312817,KAZ,Kazakhstan,North Kazakhstan,2.193017004,0
312818,KAZ,Kazakhstan,North Kazakhstan,2.256404071,0
312819,KAZ,Kazakhstan,North Kazakhstan,2.264112157,0
312820,KAZ,Kazakhstan,North Kazakhstan,2.758190032,0
312830,KAZ,Kazakhstan,Aqmola,2.885758712,0
312840,KAZ,Kazakhstan,Aqmola,2.679606196,0
312850,KAZ,Kazakhstan,Aqmola,2.416475745,0
312860,KAZ,Kazakhstan,Aqmola,2.283595514,0
312870,KAZ,Kazakhstan,Aqmola,2.578473836,0
312880,KAZ,Kazakhstan,Aqmola,2.169722174,0
312890,KAZ,Kazakhstan,Aqmola,2.675799505,0
312901,KAZ,Kazakhstan,North Kazakhstan,3.401295698,0
312902,KAZ,Kazakhstan,North Kazakhstan,2.734126461,0
312904,KAZ,Kazakhstan,Aqmola,1.327724216,0
312905,KAZ,Kazakhstan,Pavlodar,2.494694862,0
312906,KAZ,Kazakhstan,Pavlodar,0.931246082,0
312907,KAZ,Kazakhstan,Pavlodar,1.023101015,0
312908,KAZ,Kazakhstan,Qaraghandy,1.400867965,0
312909,KAZ,Kazakhstan,East Kazakhstan,2.216334746,0
312938,KAZ,Kazakhstan,North Kazakhstan,1.433095601,0
312950,KAZ,Kazakhstan,Pavlodar,0.829353004,0
312960,KAZ,Kazakhstan,East Kazakhstan,2.016752109,0
312961,KAZ,Kazakhstan,East Kazakhstan,3.086958583,0
312962,KAZ,Kazakhstan,East Kazakhstan,1.053650948,0
312963,KAZ,Kazakhstan,East Kazakhstan,3.391743676,0
312964,KAZ,Kazakhstan,East Kazakhstan,3.053045672,0
312965,KAZ,Kazakhstan,East Kazakhstan,1.887143429,0
312966,KAZ,Kazakhstan,East Kazakhstan,1.784447129,0
312967,KAZ,Kazakhstan,East Kazakhstan,2.87805663,0
312968,KAZ,Kazakhstan,East Kazakhstan,0.864596353,0
312969,KAZ,Kazakhstan,East Kazakhstan,1.113729213,0
312971,KAZ,Kazakhstan,East Kazakhstan,2.206145421,0
312972,KAZ,Kazakhstan,East Kazakhstan,1.61753967,0
312973,KAZ,Kazakhstan,East Kazakhstan,0.525248779,0
312974,KAZ,Kazakhstan,East Kazakhstan,3.15271403,0
312975,KAZ,Kazakhstan,East Kazakhstan,2.241633787,0
312976,KAZ,Kazakhstan,East Kazakhstan,3.137133581,0
312977,KAZ,Kazakhstan,East Kazakhstan,2.93947416,0
312978,KAZ,Kazakhstan,East Kazakhstan,3.473243248,0
312979,KAZ,Kazakhstan,East Kazakhstan,3.008915685,0
312980,KAZ,Kazakhstan,East Kazakhstan,3.488960356,0
312991,KAZ,Kazakhstan,East Kazakhstan,3.596276159,0
312992,KAZ,Kazakhstan,East Kazakhstan,3.306248928,0
312993,KAZ,Kazakhstan,East Kazakhstan,3.051386193,0
312994,KAZ,Kazakhstan,East Kazakhstan,1.810872522,0
461011,KAZ,Kazakhstan,Qyzylorda,4.091612769,0
461013,KAZ,Kazakhstan,Qyzylorda,2.116477037,0
461015,KAZ,Kazakhstan,Qyzylorda,3.467660567,0
461016,KAZ,Kazakhstan,Qyzylorda,2.863878184,0
461017,KAZ,Kazakhstan,Qyzylorda,4.058635336,0
